name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hyde Park, London, United Kingdom",2023-06-10T08:00:00,16.9,16.9,12.4,74.85,0,0,,0,0,18.2,12.1,66,1013.2,0,16.2,83,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T09:00:00,20.3,20.3,13.6,65.15,0,0,,0,0,16.1,10.3,70,1013.2,0,18.3,488,1.8,5,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T10:00:00,23,23,14.1,57.32,0,0,,0,0,18.4,14,61,1013.3,0,18.9,624,2.2,6,,Clear,clear-day,"03680099999,D5621,03672099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T11:00:00,26.6,26.6,15,49.16,0,0,,0,0,19.6,11.9,70,1013.2,0,21.7,740,2.7,7,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T12:00:00,28.1,27.8,13.4,40.37,0,0,,0,0,24.8,14,91,1012.9,0,29.1,817,2.9,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T13:00:00,29.2,28.6,13.5,38.33,0,0,,0,0,32.7,19.9,116,1012.4,0,25,832,3,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T14:00:00,29.6,28.6,11.7,33.3,0,0,,0,0,31.9,22.2,110,1012.2,11.2,29.7,654,2.4,7,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T15:00:00,29.8,28.7,10.9,31.13,0,0,,0,0,32.5,21.1,104,1012.1,47.4,29.1,390,1.4,4,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T16:00:00,28.9,28.2,12.7,36.87,0,0,,0,0,31,21.2,101,1012.1,11.2,27.1,156,0.6,2,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T17:00:00,28.9,28.3,13.2,38.17,0,0,,0,0,31.8,22.4,91,1012,12,25.1,71,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T18:00:00,28.2,27.8,13.5,40.66,0,0,,0,0,32.5,23,96,1012.1,0,25.4,58,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T19:00:00,26.4,26.4,12.4,41.83,0,0,,0,0,33.6,21.9,95,1012.5,0,25.6,47,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T20:00:00,25.2,25.2,12.4,44.92,0,0,,0,0,21.3,14.7,92,1013,0,23.4,57,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T21:00:00,23.6,23.6,12.1,48.5,0,0,,0,0,22,17.6,97,1013.4,0,24.5,13,0,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T22:00:00,22.6,22.6,12.2,51.62,0,0,,0,0,20.2,14.7,90,1014.2,0,23.1,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T23:00:00,21.6,21.6,11.9,53.84,0,0,,0,0,17,9.3,58,1014.3,20.1,24,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T00:00:00,20.5,20.5,11.7,56.92,0,0,,0,0,10.7,6.1,50,1014.4,32.1,20.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T01:00:00,19.6,19.6,11.2,58.35,0,0,,0,0,9.4,6.3,70,1014.3,0,22.6,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T02:00:00,18.6,18.6,11.2,62.06,0,0,,0,0,9.1,5.5,74,1014.2,0,20,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T03:00:00,17.6,17.6,11.2,66.09,0,0,,0,0,8.1,4.6,62,1014.1,0,18.2,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T04:00:00,17.1,17.1,12.1,72.72,0,0,,0,0,6.3,3,10,1014,0,18.6,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T05:00:00,16.6,16.6,11.5,72.22,0,0,,0,0,6.3,4.7,23,1013.7,32.1,18.2,7,0,0,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T06:00:00,16.8,16.8,11.7,71.67,0,0,,0,0,6.3,4,52,1013.6,0,20,26,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T07:00:00,18.5,18.5,12.1,66.06,0,0,,0,0,11.2,6.9,54,1013.6,0,20.3,62,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T08:00:00,19.6,19.6,12.7,64.39,0,0,,0,0,8.3,4.8,44,1013.5,0,20.8,100,0.4,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T09:00:00,22.2,22.2,13.2,56.7,0,0,,0,0,7.7,3.3,360,1013.9,0,22,437,1.6,4,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T10:00:00,24.4,24.4,13.7,51.29,0,0,,0,0,11.9,5.4,144,1013.8,2.8,23.4,585,2.1,6,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T11:00:00,26.1,26.1,12.7,43.57,0,0,,0,0,6.3,4.2,62,1013.7,20.5,25,716,2.6,7,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T12:00:00,28.1,27.8,13.4,40.4,0,0,,0,0,14.4,9.1,266,1013.8,43,22.8,807,2.9,8,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T13:00:00,29,28.3,12.2,35.51,0,0,,0,0,10.8,6.7,288,1013.6,12,23.6,810,2.9,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T14:00:00,30.6,29.7,12.9,33.97,0,0,,0,0,18.2,7.6,238,1013.1,28.5,21.3,625,2.3,6,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T15:00:00,30.5,29.5,12.2,32.49,0,0,,0,0,16.2,8.8,12,1012.8,57,27.1,216,0.8,2,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T16:00:00,28.5,27.7,11.4,34.63,0,0,,0,0,33.1,22.9,150,1013.3,52.5,15.8,143,0.5,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T17:00:00,25.6,25.6,15.9,55,0.01,100,rain,0,0,13.8,8.6,180,1013.1,67.4,24.4,144,0.5,1,,"Rain, Partially cloudy",rain,"03769099999,03680099999,D5621,03672099999,03781099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T18:00:00,25.7,25.7,12.6,44.12,0.003,100,rain,0,0,10.9,6.3,130,1012.9,47.8,18.6,105,0.4,1,,"Rain, Partially cloudy",rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T19:00:00,25.4,25.4,13.5,47.73,0.153,100,rain,0,0,12.3,7,277,1013.9,51.4,14.7,66,0.2,1,,"Rain, Partially cloudy",rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T20:00:00,24.5,24.5,15.7,58.09,0,0,,0,0,10.5,7.2,297,1013.9,40.2,20.4,38,0.1,0,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T21:00:00,23,23,16.4,66.06,0,0,,0,0,7,5.4,264,1014.1,40.2,19.8,14,0.1,0,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T22:00:00,21.3,21.3,16.6,74.82,0,0,,0,0,7.7,5.4,312,1014.4,0,20.3,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-11T23:00:00,20.1,20.1,16.6,80.44,0,0,,0,0,7.7,6.1,344,1014.5,12,18.9,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T00:00:00,19.5,19.5,15.8,79.38,0,0,,0,0,8.1,4.9,30,1014.5,20.8,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T01:00:00,20.3,20.3,15.2,72.41,0,0,,0,0,10.2,6.1,4,1014.4,43,14,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T02:00:00,20.1,20.1,14.6,70.58,0,0,,0,0,4.7,2,50,1014.2,60.2,10.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T03:00:00,18.8,18.8,15.3,80.39,0,0,,0,0,5.4,3.2,309,1014.2,2.8,15.5,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T04:00:00,18.1,18.1,15.8,86.52,0,0,,0,0,6.7,3,26,1014.1,22.9,10.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T05:00:00,17.6,17.6,16.1,90.89,0,0,,0,0,5.4,1.1,20,1014,60.2,11.1,9,0,0,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T06:00:00,18.5,18.5,16.8,89.95,0,0,,0,0,5.4,3,79,1014.2,32.9,10.2,19,0.1,0,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T07:00:00,19.6,19.6,16.6,83.01,0,0,,0,0,4.2,2.7,332,1014.3,57,11.4,46,0.2,0,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T08:00:00,20.5,20.5,15.9,74.86,0,0,,0,0,8.5,4.6,200,1014.4,68.2,10.3,114,0.4,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T09:00:00,22.8,22.8,16.4,67.24,0,0,,0,0,11.2,5.4,294,1014.7,36.1,8.5,405,1.5,4,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T10:00:00,24.1,24.1,16.4,62.05,0,0,,0,0,12.2,5.4,160,1014.4,11.2,10.6,591,2.1,6,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T11:00:00,26.3,26.3,16.7,55.49,0,0,,0,0,13.7,4.8,140,1014.7,0,18,645,2.3,6,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T12:00:00,27.8,28.4,17.1,52.13,0,0,,0,0,16.9,9.4,158,1014.6,4,20.6,609,2.2,6,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T13:00:00,27.3,27.5,14.7,46.15,0,0,,0,0,16.9,8.3,149,1014.3,6.8,27.7,318,1.1,3,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T14:00:00,26.2,26.2,16.6,55.74,0,0,,0,0,15.4,11.8,350,1014.1,71.2,27.1,110,0.4,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T15:00:00,27,27.9,18,57.74,0,0,,0,0,21.3,10.9,146,1014.2,83.6,27.1,369,1.3,4,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T16:00:00,28.1,28.8,17.6,52.86,0,0,,0,0,19.6,10.3,89,1013.8,54.8,25.6,195,0.7,2,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T17:00:00,25,25,15.6,55.92,0.045,100,rain,0,0,26.8,21.7,57,1014.1,100,17.8,99,0.4,1,,"Rain, Overcast",rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T18:00:00,22.5,22.5,15.1,62.95,0.159,100,rain,0,0,10.8,6.9,9,1014.2,91.8,18.1,54,0.2,1,,"Rain, Overcast",rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T19:00:00,23.7,23.7,15.1,58.7,0.317,100,rain,0,0,11.9,7,62,1014,40.2,21.4,38,0.1,0,,"Rain, Partially cloudy",rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T20:00:00,23.9,23.9,14.8,56.58,0,0,,0,0,12.3,6.3,23,1014.1,16.1,18.8,31,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T21:00:00,22.7,22.7,13.8,56.97,0,0,,0,0,7.4,2.8,56,1014.3,0,13.6,15,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T22:00:00,21.6,21.6,12.4,56.11,0,0,,0,0,14.8,7.7,98,1014.9,0,20.8,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-12T23:00:00,21,21,10.2,49.81,0,0,,0,0,11.5,5.7,92,1015,0,19.6,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T00:00:00,19.4,19.4,11.1,58.54,0,0,,0,0,8.6,5.8,34,1015.1,0,13.1,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T01:00:00,18.5,18.5,9.7,56.48,0,0,,0,0,7.7,5.3,32,1015,0,17.3,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T02:00:00,18.2,18.2,9.2,55.79,0,0,,0,0,9.1,6.7,10,1014.6,0,16.8,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T03:00:00,17.4,17.4,7.8,53.25,0,0,,0,0,5.9,4.4,2,1014.4,0,15.7,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T04:00:00,16.4,16.4,8.7,60.25,0,0,,0,0,10.8,6,358,1014.1,0,22.3,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T05:00:00,15.8,15.8,8.6,62.36,0,0,,0,0,13.3,7.2,24,1014,0,26.8,10,0,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T06:00:00,16.1,16.1,10,67.43,0,0,,0,0,13,6.9,19,1014,0,23.4,31,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T07:00:00,16.1,16.1,10.7,70.07,0,0,,0,0,16.9,10.1,7,1014,0,22.5,58,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T08:00:00,17.8,17.8,11.7,67.27,0,0,,0,0,17.6,10.6,30,1013.9,0,21.4,80,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T09:00:00,19.3,19.3,12.4,64.15,0,0,,0,0,18.4,11.9,46,1013.9,0,19.8,417,1.5,4,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T10:00:00,21.8,21.8,13.4,58.72,0,0,,0,0,18.4,12.4,21,1014,0,18.4,608,2.2,6,,Clear,clear-day,"03680099999,D5621,03672099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T11:00:00,24.8,24.8,13.4,49.15,0,0,,0,0,24.1,13.2,56,1013.4,0,21.1,721,2.6,7,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T12:00:00,26.8,26.7,11.7,39.14,0,0,,0,0,30.4,17.1,70,1013.3,0,22,803,2.9,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T13:00:00,28.3,27.3,8.7,29.31,0,0,,0,0,43.2,25.6,87,1013.2,4,27.1,807,2.9,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T14:00:00,28.1,27.2,8.9,29.94,0,0,,0,0,37.4,25.8,86,1013.4,16.1,27.7,763,2.7,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T15:00:00,28.3,27.3,8.8,29.57,0,0,,0,0,38.6,26.3,94,1013.8,20.1,27.1,429,1.5,4,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T16:00:00,28.1,27,6.6,25.66,0,0,,0,0,37.4,23.2,93,1013.8,16.1,34.5,247,0.9,2,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T17:00:00,26.6,26.6,5.7,26.29,0,0,,0,0,31.9,22.2,82,1013.9,2.8,33.1,70,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T18:00:00,26.6,26.6,5.7,26.28,0,0,,0,0,32.7,20.4,80,1014.1,0,33.9,48,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T19:00:00,25.3,25.3,5.9,28.7,0,0,,0,0,29.3,18.9,84,1014.2,0,34.5,45,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T20:00:00,24.5,24.5,6.8,32.16,0,0,,0,0,30.4,18.7,70,1014.4,0,34.5,76,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T21:00:00,23.1,23.1,7.5,36.66,0,0,,0,0,30.1,16.8,74,1015.1,0,35.1,14,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T22:00:00,21.5,21.5,9.2,45.52,0,0,,0,0,26.2,15.6,63,1015.5,0,34.5,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-13T23:00:00,20.1,20.1,6.9,42.25,0,0,,0,0,17,11,63,1016.2,0,34.5,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T00:00:00,18.5,18.5,2,33.13,0,0,,0,0,14.8,10.7,61,1016.5,0,38.5,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T01:00:00,17.1,17.1,-0.2,30.89,0,0,,0,0,15.1,10.2,37,1016.5,0,41.9,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T02:00:00,15.1,15.1,4.9,50.71,0,0,,0,0,17.4,11.6,30,1017,0,43.9,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T03:00:00,13.8,13.8,6.8,62.65,0,0,,0,0,18.9,12.6,38,1017,0,37.9,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T04:00:00,13.1,13.1,7.8,70.38,0,0,,0,0,20.6,11.7,17,1016.8,0,29.7,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T05:00:00,12.5,12.5,8.1,74.36,0,0,,0,0,18.9,12,27,1016.9,0,25.4,7,0,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T06:00:00,12.6,12.6,9.1,79.46,0,0,,0,0,18.5,11,27,1016.9,0,22.8,30,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T07:00:00,13.6,13.6,9.9,78.03,0,0,,0,0,17.6,10.7,26,1017,0,22,56,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T08:00:00,15.5,15.5,10.9,73.69,0,0,,0,0,17.6,12,37,1017.1,0,24.5,78,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T09:00:00,18.5,18.5,11.7,64.38,0,0,,0,0,18.4,11.3,48,1017.2,0,22.2,436,1.6,4,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T10:00:00,21.1,21.1,12.1,56.26,0,0,,0,0,16.6,11.2,29,1017.3,0,24,642,2.3,6,,Clear,clear-day,"03680099999,D5621,03672099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T11:00:00,24.1,24.1,12.2,47.33,0,0,,0,0,20.7,12.2,54,1017.3,0,27.4,753,2.7,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T12:00:00,26.1,26.1,11.7,40.61,0,0,,0,0,21.8,12,65,1017.2,0,26.3,832,3,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T13:00:00,27.3,26.9,11.1,36.38,0,0,,0,0,22.6,13.8,81,1017,0,29.7,871,3.1,9,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T14:00:00,28.3,27.2,7.6,27.26,0,0,,0,0,25.2,13.5,55,1016.9,12,31.1,667,2.4,7,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T15:00:00,28.6,27.5,9.3,30.1,0,0,,0,0,20,8.6,58,1016.8,20.1,29.1,422,1.5,4,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T16:00:00,28.6,27.6,10.1,31.68,0,0,,0,0,25.9,13.8,92,1016.5,20.1,27.7,188,0.7,2,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T17:00:00,27.1,26.5,8.2,30.32,0,0,,0,0,22.3,13.8,98,1016.6,36.1,30.5,69,0.2,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T18:00:00,26.3,26.3,7.7,30.69,0,0,,0,0,22.6,15.1,94,1016.9,0,32.5,54,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T19:00:00,24.4,24.4,6.1,30.99,0,0,,0,0,20.5,15.1,98,1017.2,4,32.5,44,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T20:00:00,23.6,23.6,7,34.43,0,0,,0,0,24.4,15.8,92,1017.9,0,34.5,71,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-14T21:00:00,22.3,22.3,9.7,44.72,0,0,,0,0,18.2,13.3,96,1018.1,0,32.5,15,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
